"Entrez"	"Symbol"	"SRR2016907"	"SRR2016908"	"SRR2016914"	"SRR2016915"	"SRR2016916"	"SRR2016917"
"260341"	"TFAMP1"	10	6	4	10	33	5
"26035"	"GLCE"	579	248	134	45	440	216
"26036"	"ZNF451"	1980	1060	451	349	920	519
"26037"	"SIPA1L1"	2218	4569	5733	5274	6758	8575
"26038"	"CHD5"	0	0	7	0	3	0
"26039"	"SS18L1"	787	973	428	147	442	619
"26040"	"SETBP1"	56	84	135	15	194	108
"260425"	"MAGI3"	4529	475	232	127	791	157
"260429"	"PRSS33"	86	182	142	120	31	12
"26043"	"UBXN7"	2408	1511	2055	1196	1995	2723
"260434"	"PYDC1"	0	0	2	0	11	3
"260436"	"FDCSP"	0	0	0	0	0	0
"26045"	"LRRTM2"	1	0	0	9	11	11
"26046"	"LTN1"	1414	1349	721	637	855	1347
"26047"	"CNTNAP2"	31	570	358	224	157	368
"26048"	"ZNF500"	98	152	37	59	56	39
"26049"	"FAM169A"	0	146	10	19	38	1
"26050"	"SLITRK5"	2	4	12	20	25	8
"26051"	"PPP1R16B"	123	1056	534	393	1203	276
"26052"	"DNM3"	116	41	3	0	137	20
"26053"	"AUTS2"	1946	806	101	114	866	55
"26054"	"SENP6"	1269	2724	2886	3088	3520	3970
"26056"	"RAB11FIP5"	844	434	49	70	384	78
"26057"	"ANKRD17"	3091	2158	1648	1397	2452	1988
"26058"	"GIGYF2"	1738	1560	1134	838	1174	1649
"26059"	"ERC2"	134	0	3	0	0	0
"26060"	"APPL1"	1209	547	397	132	840	914
"26061"	"HACL1"	125	99	89	59	163	130
"26062"	"HYAL6P"	0	0	0	0	0	0
"26063"	"DECR2"	461	247	43	17	50	56
"26064"	"RAI14"	10302	917	73	46	1858	75
"26065"	"LSM14A"	3185	3456	2805	2359	2967	3520
"26070"	"DKFZP434K028"	0	0	0	0	0	0
"26071"	"RTL8A"	633	221	62	29	154	112
"26073"	"POLDIP2"	1805	1071	549	408	1055	737
"26074"	"CFAP61"	0	39	3	11	31	0
"26077"	"DKFZP434H168"	0	0	0	0	0	0
"26080"	"FAM230C"	13	0	0	0	6	0
"26082"	"LINC02249"	0	2	5	2	4	8
"26083"	"TBC1D29P"	11	0	13	28	19	28
"26084"	"ARHGEF26"	303	215	132	36	93	60
"26085"	"KLK13"	0	0	9	0	0	14
"26086"	"GPSM1"	253	114	5	0	35	29
"26088"	"GGA1"	1380	3099	2542	1679	2338	2540
"26090"	"ABHD12"	843	577	274	115	956	604
"26091"	"HERC4"	1292	971	1112	1487	955	1313
"26092"	"TOR1AIP1"	2120	3411	3482	3035	2554	3779
"26093"	"CCDC9"	471	1516	1483	2185	1675	1579
"26094"	"DCAF4"	288	192	40	42	117	87
"26095"	"PTPN20"	40	0	9	41	35	0
"26097"	"CHTOP"	2316	1596	978	870	1015	1243
"26098"	"EDRF1"	426	244	218	338	266	365
"26099"	"SZRD1"	1269	1984	1667	1536	1969	1787
"26100"	"WIPI2"	1347	1941	1722	1184	1862	2465
"26102"	"DKFZP434A062"	0	0	0	0	0	0
"26103"	"LRIT1"	0	0	0	0	0	0
"26108"	"PYGO1"	70	26	26	3	162	10
"26112"	"CCDC69"	570	2410	5553	3864	3540	3550
"26115"	"TANC2"	2281	5059	2794	1190	5164	2871
"26118"	"WSB1"	8833	10344	10696	10534	13198	8894
"26119"	"LDLRAP1"	432	558	77	94	255	239
"26121"	"PRPF31"	548	680	202	98	358	268
"26122"	"EPC2"	1325	796	1178	998	997	1172
"26123"	"TCTN3"	702	430	170	76	454	342
"26127"	"FGFR1OP2"	504	1161	905	1201	1418	1114
"26128"	"KIF1BP"	562	760	699	374	736	916
"26130"	"GAPVD1"	2896	2505	1947	1294	2142	2564
"26133"	"TRPC4AP"	2155	2599	3392	3336	3473	4016
"26134"	"RALGAPA1P1"	945	1462	432	178	1128	438
"26135"	"SERBP1"	2716	4220	815	806	2058	1545
"26136"	"TES"	1708	2884	2189	2209	2414	1292
"26137"	"ZBTB20"	924	571	212	117	392	165
"26138"	"LINC00588"	0	0	0	0	0	0
"26140"	"TTLL3"	747	989	1179	1287	1505	1231
"26145"	"IRF2BP1"	121	212	70	92	117	80
"26146"	"TRAF3IP1"	159	419	61	26	83	83
"26147"	"PHF19"	213	602	75	98	366	137
"26149"	"ZNF658"	259	112	138	44	212	159
"2615"	"LRRC32"	0	91	59	19	47	24
"26150"	"RIBC2"	0	113	5	5	0	0
"26151"	"NAT9"	386	422	115	194	374	256
"26152"	"ZNF337"	10	29	9	0	26	8
"26153"	"KIF26A"	138	43	6	2	3	16
"26154"	"ABCA12"	277	631	0	9	10	0
"26155"	"NOC2L"	1039	1501	168	137	596	371
"26156"	"RSL1D1"	2125	1892	439	167	1447	921
"26157"	"GIMAP2"	29	361	211	188	204	269
"26160"	"IFT172"	723	661	126	103	321	166
"26164"	"MTG2"	286	434	510	425	458	472
"26165"	"SPATA31A7"	0	15	95	16	16	3
"26166"	"RGS22"	54	94	29	0	0	19
"26167"	"PCDHB5"	602	223	0	1	9	2
"26168"	"SENP3"	231	117	70	61	114	82
"2617"	"GARS"	1371	1692	368	567	1241	900
"261726"	"TIPRL"	554	1327	408	558	708	762
"261729"	"STEAP2"	38	131	25	35	94	46
"26173"	"INTS1"	1989	2784	1410	1166	1894	1676
"261734"	"NPHP4"	564	490	182	149	350	197
"26175"	"TMEM251"	68	468	130	182	145	231
"2618"	"GART"	997	1101	152	136	751	439
"26184"	"OR1F2P"	0	0	16	12	0	10
"26188"	"OR1C1"	0	0	0	0	0	0
"26189"	"OR1A2"	0	0	0	0	0	0
"2619"	"GAS1"	0	7	22	5	126	9
"26190"	"FBXW2"	2527	2911	5385	2536	2850	2174
"26191"	"PTPN22"	799	930	1156	447	1343	907
"262"	"AMD1"	2672	4078	2221	2953	4110	3239
"2620"	"GAS2"	0	98	0	0	0	2
"26205"	"GMEB2"	472	774	678	675	912	1158
"26206"	"SPAG8"	0	59	3	6	30	2
"26207"	"PITPNC1"	273	886	1001	500	838	689
"2621"	"GAS6"	579	399	109	64	322	87
"26211"	"OR2F1"	0	0	0	0	0	0
"26212"	"OR2B6"	74	15	2	0	11	15
"26219"	"OR1J4"	0	0	0	0	0	0
"2622"	"GAS8"	556	173	42	34	185	53
"26220"	"DGCR5"	482	108	223	250	201	113
"26222"	"DGCR10"	0	1	25	14	27	19
"26223"	"FBXL21P"	0	0	0	15	0	0
"26224"	"FBXL3"	737	878	926	839	1173	1030
"26225"	"ARL5A"	710	523	303	225	404	383
"26226"	"FBXW4P1"	273	101	55	54	139	48
"26227"	"PHGDH"	1	255	31	14	122	36
"26228"	"STAP1"	0	0	30	17	30	0
"26229"	"B3GAT3"	420	259	125	159	386	196
"2623"	"GATA1"	0	19	17	6	13	4
"26230"	"TIAM2"	100	326	122	282	126	174
"26231"	"LRRC29"	14	95	78	53	65	80
"26232"	"FBXO2"	112	14	14	9	29	1
"26233"	"FBXL6"	333	167	71	45	209	137
"26234"	"FBXL5"	4083	5594	8266	15126	9220	14289
"26235"	"FBXL4"	585	479	290	202	289	458
"26238"	"LINC01558"	7	3	11	9	19	9
"26239"	"LCE2B"	0	0	0	0	0	0
"2624"	"GATA2"	82	351	198	27	65	33
"26240"	"FAM50B"	93	134	5	20	36	9
"26245"	"OR2M4"	0	0	0	0	0	0
"26246"	"OR2L2"	0	0	0	0	0	0
"26247"	"OR2L1P"	0	0	0	0	0	0
"26248"	"OR2K2"	0	0	0	0	0	0
"26249"	"KLHL3"	94	83	32	33	134	41
"2625"	"GATA3"	21	131	56	42	160	103
"26251"	"KCNG2"	4	0	20	20	42	18
"26253"	"CLEC4E"	3684	12904	21366	21800	12467	14334
"26254"	"OPTC"	0	0	0	0	0	0
"26255"	"PTTG3P"	0	22	6	0	9	15
"26256"	"CABYR"	19	29	19	12	26	16
"26257"	"NKX2-8"	0	21	0	4	0	2
"26258"	"BLOC1S6"	1060	1748	1657	1283	2196	3116
"26259"	"FBXW8"	509	234	63	46	191	184
"2626"	"GATA4"	0	0	0	0	3	0
"26260"	"FBXO25"	863	142	107	60	519	198
"26261"	"FBXO24"	43	4	6	8	23	50
"26262"	"TSPAN17"	903	594	68	89	340	226
"26263"	"FBXO22"	564	200	109	75	353	152
"26266"	"SLC13A4"	252	22	47	31	13	41
"26267"	"FBXO10"	112	180	58	15	206	91
"26268"	"FBXO9"	822	780	798	950	1382	1205
"26269"	"FBXO8"	214	292	180	110	338	207
"2627"	"GATA6"	342	121	32	28	369	24
"26270"	"FBXO6"	303	248	206	678	342	441
"26271"	"FBXO5"	98	152	28	13	101	52
"26272"	"FBXO4"	98	39	34	15	79	48
"26273"	"FBXO3"	791	383	414	286	898	533
"26275"	"HIBCH"	158	195	115	20	210	115
"26276"	"VPS33B"	14	0	34	11	93	4
"26277"	"TINF2"	747	1844	1896	1754	2057	2005
"26278"	"SACS"	718	371	166	92	542	328
"26279"	"PLA2G2D"	1	0	0	6	2	7
"2628"	"GATM"	109	216	22	9	182	52
"26280"	"IL1RAPL2"	0	0	0	0	0	0
"26281"	"FGF20"	0	22	0	0	0	0
"26284"	"ERAL1"	398	491	53	38	247	112
"26285"	"CLDN17"	0	0	0	0	0	0
"26286"	"ARFGAP3"	857	1616	1237	1603	2486	2484
"26287"	"ANKRD2"	0	7	5	37	13	7
"26289"	"AK5"	0	0	4	21	26	0
"2629"	"GBA"	1253	3158	2193	3477	1785	1576
"26290"	"GALNT8"	0	0	0	0	0	0
"26291"	"FGF21"	0	0	0	0	0	0
"26292"	"MYCBP"	0	0	0	0	0	0
"26297"	"SERGEF"	32	94	42	5	123	85
"26298"	"EHF"	3776	2393	82	79	1288	82
"2630"	"GBAP1"	804	1888	1112	1794	799	819
"26301"	"GBGT1"	147	65	101	94	298	264
"2631"	"NIPSNAP2"	818	2076	309	123	980	908
"2632"	"GBE1"	418	1649	1029	575	628	610
"2633"	"GBP1"	1082	10634	8102	26564	4977	21688
"26330"	"GAPDHS"	0	8	0	0	5	0
"26333"	"OR7A17"	0	0	0	0	0	0
"26338"	"OR5L2"	0	0	0	0	0	0
"26339"	"OR5K1"	0	0	0	0	0	0
"2634"	"GBP2"	4758	11698	14761	22855	11410	28454
"26341"	"OR5H1"	0	0	0	0	0	0
"26343"	"OR5E1P"	0	0	0	0	0	0
"2635"	"GBP3"	664	862	759	2208	1175	2693
"26353"	"HSPB8"	425	556	26	23	1119	41
"26354"	"GNL3"	1912	1455	507	106	929	467
"26355"	"FAM162A"	376	298	68	47	312	200
"2636"	"GBX1"	0	0	0	0	0	0
"2637"	"GBX2"	0	0	0	0	0	0
"2638"	"GC"	0	0	0	0	0	0
"2639"	"GCDH"	106	118	113	86	287	84
"2641"	"GCG"	0	0	0	0	0	0
"2642"	"GCGR"	0	0	0	0	8	0
"2643"	"GCH1"	857	2720	2057	1326	1293	1974
"2644"	"GCHFR"	97	30	65	13	78	92
"2645"	"GCK"	0	0	3	0	0	0
"2646"	"GCKR"	0	0	3	0	0	0
"26468"	"LHX6"	0	20	7	0	2	0
"26469"	"PTPN18"	1551	1223	1855	1374	1698	2084
"2647"	"BLOC1S1"	95	104	140	194	204	224
"26470"	"SEZ6L2"	519	2025	12	8	355	11
"26471"	"NUPR1"	526	899	320	157	965	393
"26472"	"PPP1R14B"	969	334	105	120	356	197
"26476"	"OR10J1"	0	0	3	0	1	2
"2648"	"KAT2A"	1181	572	146	231	487	209
"2649"	"NR6A1"	685	480	485	371	494	583
"26492"	"OR8G2P"	0	0	0	0	0	0
"26493"	"OR8B8"	0	0	0	0	0	0
"26494"	"OR8G1"	0	0	0	0	0	0
"26496"	"OR10A3"	0	0	0	0	0	0
"26497"	"OR10D3"	0	0	0	0	0	0
"26499"	"PLEK2"	124	97	4	2	40	17
"265"	"AMELX"	0	0	0	0	0	0
"2650"	"GCNT1"	195	448	435	184	208	237
"26502"	"NARF"	2985	3297	2433	2956	4064	5604
"26503"	"SLC17A5"	509	507	387	283	953	758
"26504"	"CNNM4"	1396	1354	564	414	833	569
"26505"	"CNNM3"	606	766	470	248	662	462
"26507"	"CNNM1"	9	108	4	14	31	2
"26508"	"HEYL"	61	150	0	0	36	10
"26509"	"MYOF"	9059	3839	792	468	5176	2172
"2651"	"GCNT2"	284	603	83	26	439	126
"26511"	"CHIC2"	214	747	1110	950	660	787
"26512"	"INTS6"	1957	2596	3018	2209	2577	1902
"26515"	"TIMM10B"	673	331	326	169	599	321
"26517"	"TIMM13"	182	254	45	4	239	57
"26519"	"TIMM10"	118	167	143	765	153	92
"2652"	"OPN1MW"	0	0	1	4	0	0
"26520"	"TIMM9"	174	217	72	22	128	97
"26521"	"TIMM8B"	293	177	113	55	75	165
"26523"	"AGO1"	1570	2030	1944	1416	1216	2522
"26524"	"LATS2"	841	1644	1899	1547	1997	1812
"26525"	"IL36RN"	18	0	0	0	0	0
"26526"	"TSPAN16"	50	38	190	238	60	189
"26528"	"DAZAP1"	2402	1238	478	371	1452	792
"26529"	"OR12D2"	0	0	0	0	0	0
"2653"	"GCSH"	208	128	41	31	72	38
"26530"	"OR12D1"	0	0	0	0	0	0
"26531"	"OR11A1"	0	0	0	0	0	0
"26532"	"OR10H3"	0	0	0	0	0	0
"26533"	"OR10G3"	0	0	0	0	0	0
"26534"	"OR10G2"	0	0	0	0	0	0
"26538"	"OR10H2"	0	0	0	0	0	0
"26539"	"OR10H1"	0	1	5	0	4	0
"26548"	"ITGB1BP2"	161	0	0	10	9	8
"26574"	"AATF"	1098	1392	1504	1185	1474	1806
"26575"	"RGS17"	384	28	9	37	33	6
"26576"	"SRPK3"	56	249	11	7	17	13
"26577"	"PCOLCE2"	124	48	749	439	876	430
"26578"	"OSTF1"	1531	2817	4300	5364	3976	4631
"26579"	"MYEOV"	50	30	6	24	1	3
"2658"	"GDF2"	0	0	0	0	0	0
"26580"	"BSCL2"	75	28	19	14	28	9
"26585"	"GREM1"	0	29	8	3	6	10
"26586"	"CKAP2"	304	197	99	40	258	232
"26589"	"MRPL46"	0	5	4	0	7	15
"26595"	"OR8B2"	0	0	0	0	0	0
"266"	"AMELY"	0	0	0	0	0	0
"2660"	"MSTN"	0	0	0	0	0	5
"26608"	"TBL2"	641	185	125	67	246	173
"26609"	"VCX"	10	0	0	0	0	0
"2661"	"GDF9"	82	27	23	38	85	6
"26610"	"ELP4"	107	129	57	20	190	73
"2662"	"GDF10"	0	0	1	0	4	5
"26628"	"OR7E47P"	0	13	7	22	27	9
"2664"	"GDI1"	3804	4932	5954	6368	5431	5146
"26648"	"OR7E24"	0	0	0	0	0	0
"2665"	"GDI2"	3061	3316	3671	3237	4055	4477
"26658"	"OR7C2"	0	0	0	0	0	0
"26659"	"OR7A5"	0	0	0	0	0	0
"266629"	"SEC14L3"	0	9	2	2	14	5
"26664"	"OR7C1"	0	0	0	3	7	0
"266655"	"BRD3OS"	170	84	55	19	125	64
"266675"	"BEST4"	0	57	4	24	27	11
"266697"	"POM121L4P"	42	24	12	8	17	17
"266722"	"HS6ST3"	27	0	0	0	20	0
"266727"	"MDGA1"	293	2	19	21	79	65
"266740"	"MAGEA2B"	0	0	0	0	0	0
"266743"	"NPAS4"	0	55	0	0	0	0
"266747"	"RGL4"	166	1125	2207	1830	1174	1626
"2668"	"GDNF"	0	0	0	0	0	0
"266812"	"NAP1L5"	44	104	37	66	62	30
"26682"	"OR4F4"	0	0	0	0	0	0
"26686"	"OR4E2"	0	0	0	0	0	0
"26687"	"OR4E1"	0	0	0	0	0	0
"26689"	"OR4D1"	0	0	0	0	0	0
"2669"	"GEM"	7555	2382	118	111	1673	160
"266917"	"D21S2088E"	0	0	0	0	0	0
"266919"	"LINC00307"	0	0	0	0	0	0
"26692"	"OR2W1"	0	0	0	0	0	0
"26693"	"OR2V1"	0	0	0	0	0	0
"26696"	"OR2T1"	0	0	0	0	0	0
"266971"	"PIPSL"	1357	1793	847	976	906	1003
"266977"	"ADGRF1"	5067	1954	29	90	539	42
"267"	"AMFR"	1247	1043	863	612	2068	1254
"2670"	"GFAP"	29	1	8	3	3	13
"267002"	"PGBD2"	263	174	77	9	130	63
"267010"	"RNU12"	0	0	4	0	13	24
"267012"	"DAOA"	0	0	0	0	0	0
"267020"	"ATP5MGL"	54	67	84	75	269	60
"26707"	"OR2J2"	0	0	0	0	0	0
"2671"	"GFER"	222	411	66	21	145	81
"26716"	"OR2H1"	0	0	0	0	10	0
"2672"	"GFI1"	1	97	52	95	100	80
"2673"	"GFPT1"	4086	1624	339	287	1159	325
"26735"	"OR1L3"	0	0	0	0	0	0
"26737"	"OR1L1"	0	0	0	0	0	0
"2674"	"GFRA1"	1	1	0	0	23	0
"26740"	"OR1J2"	0	0	0	0	0	0
"26747"	"NUFIP1"	141	67	14	7	128	77
"2675"	"GFRA2"	0	0	15	0	32	89
"26750"	"RPS6KC1"	834	770	228	189	527	407
"26751"	"SH3YL1"	1517	406	126	73	796	164
"2676"	"GFRA3"	0	38	0	0	70	0
"26762"	"HAVCR1"	0	13	8	4	25	0
"26765"	"SNORD12C"	33	0	30	10	21	31
"26766"	"RNU105C"	0	0	0	0	0	0
"26767"	"RNU105B"	0	0	0	0	0	3
"26768"	"SNORA73B"	79	0	18	9	5	0
"2677"	"GGCX"	6284	1272	1054	1065	2920	1345
"26771"	"SNORD102"	0	0	0	0	0	0
"26772"	"SNORD4B"	0	0	0	0	0	0
"26773"	"SNORD4A"	0	6	0	0	5	0
"26775"	"SNORA72"	15	0	7	9	4	19
"26776"	"SNORA71B"	0	0	0	0	0	1
"26777"	"SNORA71A"	0	0	0	0	0	0
"26778"	"SNORA70"	0	0	0	0	0	0
"26779"	"SNORA69"	0	0	0	0	0	13
"2678"	"GGT1"	734	1044	762	765	523	699
"26780"	"SNORA68"	0	0	0	0	0	0
"26781"	"SNORA67"	0	0	0	0	0	0
"26782"	"SNORA66"	0	0	0	0	0	0
"26783"	"SNORA65"	0	0	7	0	0	0
"26784"	"SNORA64"	0	0	0	0	0	0
"26785"	"SNORD63"	0	32	0	0	22	0
"26787"	"SNORD61"	0	0	0	0	0	0
"26788"	"SNORD60"	12	7	0	0	2	0
"26789"	"SNORD59A"	0	14	0	4	0	0
"2679"	"GGT3P"	413	255	253	219	206	287
"26790"	"SNORD58B"	0	0	0	0	0	0
"26791"	"SNORD58A"	0	0	0	0	0	0
"26792"	"SNORD57"	0	0	0	0	0	0
"26793"	"SNORD56"	0	0	0	0	0	0
"26795"	"SNORD54"	0	0	0	0	0	0
"26796"	"SNORD53"	0	0	0	0	0	0
"26797"	"SNORD52"	0	0	0	0	0	0
"26798"	"SNORD51"	34	0	0	6	4	0
"268"	"AMH"	138	12	3	0	12	5
"26800"	"SNORD49A"	0	0	0	0	0	0
"26801"	"SNORD48"	0	3	0	0	3	2
"26804"	"SNORD45B"	0	0	0	0	0	0
"26805"	"SNORD45A"	0	0	0	0	0	0
"26807"	"SNORD43"	0	0	0	0	0	0
"26808"	"SNORD42B"	56	0	0	0	0	0
"26809"	"SNORD42A"	0	0	0	0	0	0
"2681"	"GGTA1P"	1	78	178	136	440	294
"26810"	"SNORD41"	0	0	0	0	0	0
"26811"	"SNORD55"	0	0	0	0	0	0
"26812"	"SNORD37"	0	0	1	0	5	0
"26813"	"SNORD36C"	0	0	0	0	0	0
"26814"	"SNORD36B"	0	0	0	0	0	0
"26815"	"SNORD36A"	0	0	0	0	0	0
"26816"	"SNORD35A"	0	0	0	0	0	0
"26817"	"SNORD34"	0	0	0	0	0	0
"26818"	"SNORD33"	0	0	0	0	0	0
"26819"	"SNORD32A"	0	0	0	0	0	0
"26820"	"SNORD24"	0	0	0	0	0	0
"26821"	"SNORA74A"	93	0	0	0	0	0
"26822"	"SNORD14A"	0	61	22	25	10	30
"26824"	"RNU11"	0	0	3	0	5	7
"26828"	"RNU5F-1"	0	7	0	0	8	0
"26829"	"RNU5E-1"	0	0	10	0	14	11
"2683"	"B4GALT1"	4370	13961	14740	6239	11507	9475
"26830"	"RNU5D-1"	0	0	0	0	21	19
"26831"	"RNU5A-1"	0	0	0	5	0	6
"26832"	"RNU5B-1"	0	11	0	5	0	10
"26834"	"RNU4-2"	0	0	5	10	0	13
"26835"	"RNU4-1"	0	0	8	0	6	4
"2686"	"GGT7"	261	159	80	73	401	80
"26864"	"RNVU1-7"	47	41	63	99	72	83
"2687"	"GGT5"	938	121	49	78	155	47
"26871"	"RNU1-1"	793	369	641	945	776	835
"26872"	"STEAP1"	0	64	6	0	55	11
"26873"	"OPLAH"	404	484	668	809	327	406
"2688"	"GH1"	0	0	0	0	0	0
"2689"	"GH2"	0	0	0	0	0	0
"269"	"AMHR2"	0	0	14	1	0	0
"2690"	"GHR"	2	3	8	9	8	11
"2691"	"GHRH"	0	0	0	0	0	0
"2692"	"GHRHR"	0	0	0	0	0	0
"2693"	"GHSR"	0	0	0	0	0	10
"2694"	"CBLIF"	0	0	4	13	24	32
"2695"	"GIP"	0	3	0	0	0	0
"26952"	"SMR3A"	0	0	0	0	0	0
"26953"	"RANBP6"	661	524	186	233	447	422
"26958"	"COPG2"	708	382	116	78	252	298
"26959"	"HBP1"	2629	2784	3119	3754	3320	3998
"2696"	"GIPR"	337	183	45	69	123	35
"26960"	"NBEA"	439	226	32	22	305	73
"2697"	"GJA1"	330	313	120	104	2452	150
"26973"	"CHORDC1"	894	1014	1239	1642	1174	428
"26974"	"ZNF285"	189	75	0	1	12	4
"26984"	"SEC22A"	209	236	75	21	118	67
"26985"	"AP3M1"	1132	767	733	482	809	613
"26986"	"PABPC1"	24828	17439	20241	13022	24399	21034
"26993"	"AKAP8L"	1038	1197	1192	691	1282	1125
"26994"	"RNF11"	1854	3824	3265	3087	3138	2953
"26995"	"TRUB2"	250	219	47	41	203	169
"26996"	"GPR160"	2059	1748	2360	2138	1848	1801
"26998"	"FETUB"	0	0	0	0	0	0
"26999"	"CYFIP2"	1886	6823	8608	4907	4566	5025
"27"	"ABL2"	2599	3210	1462	1195	5373	3874
"270"	"AMPD1"	0	0	0	0	0	0
"2700"	"GJA3"	0	0	0	0	0	0
"27000"	"DNAJC2"	511	199	107	165	459	218
"27004"	"TCL6"	40	33	42	37	37	27
"27005"	"USP21"	887	818	116	230	282	315
"27006"	"FGF22"	0	3	0	0	7	0
"2701"	"GJA4"	0	4	5	0	0	2
"27010"	"TPK1"	158	114	179	113	344	519
"27012"	"KCNV1"	40	0	0	1	1	2
"27013"	"CNPPD1"	1097	1093	1278	1390	1538	1336
"27018"	"BEX3"	336	697	50	85	287	10
"27019"	"DNAI1"	119	100	33	26	97	12
"2702"	"GJA5"	0	12	3	0	1	2
"27020"	"NPTN"	1523	3641	4306	3270	4554	4004
"27022"	"FOXD3"	15	18	0	9	11	0
"27023"	"FOXB1"	0	0	0	0	0	0
"27030"	"MLH3"	340	443	72	49	211	122
"27031"	"NPHP3"	153	162	116	28	177	102
"27032"	"ATP2C1"	2061	2406	1679	900	4338	2383
"27033"	"ZBTB32"	0	43	12	11	18	9
"27034"	"ACAD8"	3287	578	231	333	706	298
"27035"	"NOX1"	21	24	0	0	0	11
"27036"	"SIGLEC7"	22	439	479	292	381	573
"27037"	"TRMT2A"	339	362	93	87	249	144
"27039"	"PKD2L2"	20	6	13	11	16	76
"27040"	"LAT"	1	88	4	47	24	17
"27042"	"UTP25"	609	377	87	31	102	209
"27043"	"PELP1"	654	535	147	96	520	248
"27044"	"SND1"	1653	1403	724	410	2207	1225
"2705"	"GJB1"	394	19	2	0	48	3
"2706"	"GJB2"	439	208	113	215	139	122
"27063"	"ANKRD1"	0	1	24	18	44	56
"27065"	"NSG1"	13	68	11	7	45	22
"27067"	"STAU2"	1664	607	515	587	527	548
"27068"	"PPA2"	623	486	244	241	1041	683
"27069"	"GHITM"	3108	4679	4944	3629	5224	4684
"2707"	"GJB3"	0	14	2	6	6	1
"27071"	"DAPP1"	774	1654	1971	3647	1462	3562
"27072"	"VPS41"	1724	2146	2266	1334	1835	2015
"27074"	"LAMP3"	1427	835	423	533	12227	538
"27075"	"TSPAN13"	3883	3281	255	189	1072	272
"27076"	"LYPD3"	100	611	498	174	135	155
"27077"	"B9D1"	64	58	2	1	65	1
"27079"	"RPUSD2"	84	31	9	0	34	16
"27085"	"MTBP"	133	76	32	25	31	52
"27086"	"FOXP1"	1367	1937	1557	1363	2522	1959
"27087"	"B3GAT1"	282	7	18	164	112	7
"27089"	"UQCRQ"	767	601	240	188	471	214
"2709"	"GJB5"	0	48	0	0	22	9
"27090"	"ST6GALNAC4"	512	210	100	40	347	104
"27091"	"CACNG5"	0	0	0	0	0	0
"27092"	"CACNG4"	136	945	12	26	11	7
"27094"	"KCNMB3"	530	574	782	653	1039	1077
"27095"	"TRAPPC3"	790	1297	503	384	791	739
"27097"	"TAF5L"	1081	704	227	152	761	521
"27098"	"CLUL1"	20	112	1	0	31	0
"27099"	"SND1-IT1"	0	19	37	28	22	38
"271"	"AMPD2"	7744	22867	47123	21117	37164	45894
"2710"	"GK"	2836	13434	11325	11954	12086	10822
"27101"	"CACYBP"	1798	1295	622	1010	1016	611
"27102"	"EIF2AK1"	2027	2857	919	709	1710	1066
"27106"	"ARRDC2"	2258	1446	900	1157	1446	1168
"27107"	"ZBTB11"	1897	1228	954	701	1321	1190
"27109"	"DMAC2L"	590	213	70	70	330	180
"27111"	"SDCBP2"	108	254	17	22	16	49
"27112"	"FAM155B"	41	110	3	0	2	0
"27113"	"BBC3"	202	533	104	195	134	190
"27115"	"PDE7B"	1	8	17	21	30	9
"2712"	"GK2"	0	0	0	0	0	0
"27120"	"DKKL1"	9	38	3	0	0	0
"27121"	"DKK4"	7	0	5	0	0	0
"27122"	"DKK3"	0	30	17	6	52	4
"27123"	"DKK2"	0	9	0	0	10	2
"27124"	"INPP5J"	31	71	25	20	78	21
"27125"	"AFF4"	6888	7776	4126	2652	7533	5503
"27127"	"SMC1B"	19	8	16	0	4	17
"27128"	"CYTH4"	3228	5588	8165	9189	13664	25349
"27129"	"HSPB7"	0	49	0	0	23	4
"2713"	"GK3P"	745	3591	3097	2905	2343	2850
"27130"	"INVS"	268	117	131	48	298	135
"27131"	"SNX5"	1202	816	422	244	1269	914
"27132"	"CPNE7"	498	50	0	0	63	5
"27133"	"KCNH5"	2	2	4	2	1	3
"27134"	"TJP3"	797	584	27	29	179	11
"27136"	"MORC1"	0	0	0	0	0	9
"27141"	"CIDEB"	0	23	27	8	9	25
"27143"	"PALD1"	42	194	30	9	53	79
"27145"	"FILIP1"	601	34	18	20	471	39
"27146"	"FAM184B"	0	75	15	47	28	17
"27147"	"DENND2A"	21	75	15	5	15	5
"27148"	"STK36"	697	1086	130	120	188	237
"27151"	"CPAMD8"	1007	858	97	45	681	55
"27152"	"INTU"	835	180	44	20	226	85
"27153"	"ZNF777"	97	145	50	21	96	100
"27154"	"BRPF3"	1763	2172	1760	1022	1232	1180
"27156"	"RSPH14"	0	29	23	12	20	23
"27158"	"NDOR1"	436	415	374	349	455	422
"27159"	"CHIA"	4082	0	7	0	788	26
"27160"	"INGX"	4	1	11	3	3	5
"27161"	"AGO2"	3944	3971	5249	3566	9794	5258
"27163"	"NAAA"	16	428	832	113	375	473
"27164"	"SALL3"	42	0	0	0	0	0
"27165"	"GLS2"	10	0	2	0	5	0
"27166"	"PRELID1"	335	686	1026	1176	1185	1477
"2717"	"GLA"	7552	18704	10664	8645	18092	12011
"27173"	"SLC39A1"	2955	3687	898	640	1675	1216
"27175"	"TUBG2"	561	86	34	21	128	84
"27177"	"IL36B"	0	0	0	0	0	0
"27178"	"IL37"	108	0	3	0	6	0
"27179"	"IL36A"	0	0	0	0	0	0
"27180"	"SIGLEC9"	195	289	649	515	494	1405
"27181"	"SIGLEC8"	25	59	74	94	2	7
